file,info,total,!,",",.,?,a,aby,albo,ale,ani,aż,bardzo,bez,bo,by,choć,co,coraz,czy,dla,do,dotąd,dziś,gdy,gdyby,gdzie,i,jak,jakby,jako,jeszcze,jeśli,już,kiedy,kiedyś,ku,lecz,ledwie,może,na,nad,nawet,ni,niby,nie,niech,niegdyś,nieraz,nigdy,niż,o,od,po,pod,potem,przecież,przed,przez,przy,razem,sam,się,stąd,tak,tam,teraz,też,to,tu,tuż,tyle,tylko,tym,tymczasem,u,w,we,więc,wkoło,wnet,wszystko,wtem,wtenczas,właśnie,z,za,zaraz,ze,znowu,że,żeby
txt/fraszki-ksiegi-wtore-na-fraszki.txt,"Jan Kochanowski: Fraszki, Księgi wtóre (Na fraszki)",64,1,7,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
txt/agady-talmudyczne.txt,Agady talmudyczne: tłum. Michał Friedman,184873,535,12155,12121,1437,752,29,63,380,111,111,100,92,113,60,14,679,22,420,437,2874,2,24,34,65,147,5069,763,53,92,144,432,305,813,143,71,20,0,206,2986,226,142,6,10,2617,137,3,6,52,66,648,566,743,127,130,92,351,383,193,122,134,3901,14,837,134,155,157,1771,128,10,29,317,456,36,146,3424,64,205,0,5,124,9,1,80,2710,642,78,385,106,1320,605
txt/konwersacja-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Konwersacja),113,0,13,4,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,3,0,0,1,2,1,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
txt/o-jak-sie-trapie.txt,"Guillaume Apollinaire: (O, jak się trapię…) (tłum. Stefan Napierski)",96,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/piesn-i-o-fridruszu.txt,"Mikołaj Sęp Szarzyński: Pieśń I (O Fridruszu, który pod Sokalem zabit od Tatarów roku Pańskiego 1519)",378,2,48,12,1,1,0,0,4,0,1,0,0,0,1,2,1,0,0,0,1,1,0,2,0,0,11,0,0,2,1,0,2,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,4,3,0,2,0,0,0,2,0,0,1,1,0,2,1,0,0,2,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,6,1,0,1,0,2,0
txt/napoj-cienisty-trupiegi.txt,Bolesław Leśmian: Napój cienisty (Trupięgi),206,6,27,1,1,3,1,0,0,0,0,0,1,2,2,0,1,0,1,1,2,0,0,2,0,0,7,1,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,6,0,0,0,0,2,0
txt/strzelec-i-pies.txt,Ignacy Krasicki: Bajki i przypowieści (Strzelec i pies),68,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
txt/slowik.txt,Hans Christian Andersen: Słowik (tłum. Cecylia Niewiadomska),3629,43,301,182,28,38,12,1,13,1,1,12,5,4,1,2,19,3,1,9,29,1,4,3,2,6,127,15,0,1,10,3,8,5,1,0,12,0,3,55,3,5,0,1,67,0,0,1,5,2,34,7,15,2,1,0,3,6,5,3,8,44,0,16,0,10,5,24,2,0,0,18,7,0,8,69,0,9,0,0,5,3,0,0,42,9,4,10,5,23,0
txt/napoj-cienisty-bog-mnie-opuscil.txt,Bolesław Leśmian: Napój cienisty ((Bóg mnie opuścił…)),93,2,8,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0
txt/fraszki-ksiegi-trzecie-do-opata.txt,"Jan Kochanowski: Fraszki, Księgi trzecie (Do opata)",70,1,9,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0
txt/pamiec-to-cmentarz.txt,Kazimierz Przerwa-Tetmajer: Pamięć — to cmentarz…,261,2,28,3,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,1,0,1,0,0,0,9,0,0,0,0,3,0,1,0,1,0,2,1,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,1,0,1,0,1,0
txt/kwiaty-zla-wodotrysk.txt,Charles Baudelaire: Wodotrysk (tłum. Adam [Zofia Trzeszczkowska] M-ski),238,3,38,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,2,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/malarze-bajki-nowe.txt,Ignacy Krasicki: Bajki nowe (Malarze),59,0,7,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/oto-bog-ktory-lona-tajemnic-odmyka.txt,"Juliusz Słowacki: Oto Bóg, który łona tajemnic odmyka…",433,4,57,7,0,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,19,6,0,2,1,0,2,0,0,0,0,0,0,3,1,0,0,1,3,0,1,0,0,0,1,2,2,1,0,0,1,0,2,0,1,6,0,1,3,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,1,0,0,0,5,0
txt/przerwa-tetmajer-pochwala-dawnej-dzielnosci-greckiej.txt,Kazimierz Przerwa-Tetmajer: Pochwała dawnej dzielności greckiej,310,0,21,13,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,3,0,0,9,2,0,0,0,0,0,0,0,2,1,0,0,2,1,0,1,0,4,1,1,0,0,0,1,2,1,1,0,0,0,2,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
txt/slowka-zbior-spowiedz-poety.txt,Tadeusz Boy-Żeleński: Słówka (zbiór) (Spowiedź poety),570,1,53,17,4,3,0,0,1,0,0,0,0,0,0,3,3,0,7,0,3,0,0,4,0,0,25,5,0,0,0,0,2,1,0,0,1,0,0,10,3,0,0,1,2,0,0,0,0,0,1,3,6,0,0,0,0,0,1,0,2,18,0,3,0,0,0,0,0,0,0,4,2,0,2,21,0,0,0,0,0,0,0,0,7,4,0,0,0,4,0
txt/fraszki-ksiegi-wtore-do-dziewki-daj-czegoc-nie-ubedzie-bys-n.txt,"Jan Kochanowski: Fraszki, Księgi wtóre (Do dziewki)",120,2,15,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
txt/drzewo.txt,Ignacy Krasicki: Bajki i przypowieści (Drzewo),26,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/dziady-dziady-widowisko-czesc-i.txt,"Adam Mickiewicz: Dziady. Widowisko, część I",3562,53,410,106,44,21,1,2,7,1,2,0,5,3,6,6,26,1,9,6,24,2,0,3,0,5,101,26,2,0,5,3,7,2,1,5,6,1,3,44,2,2,5,0,70,7,0,2,0,0,18,11,18,5,2,1,5,3,0,2,6,45,2,7,9,3,0,7,3,0,1,7,6,0,0,80,2,3,0,0,1,0,2,1,61,5,1,5,1,10,0
txt/zajac-i-jez.txt,Jacob i Wilhelm Grimm: Zając i jeż (tłum. Bolesław Londyński),907,17,72,43,9,14,0,1,6,0,0,2,1,4,0,0,6,0,0,0,13,2,0,5,0,0,19,5,0,0,2,0,6,0,0,0,1,1,1,22,0,1,0,0,12,0,0,0,1,2,3,1,2,0,0,0,1,0,1,2,1,32,1,3,2,2,2,9,4,0,0,3,1,0,0,14,0,2,0,0,0,0,0,0,14,5,0,3,0,6,0
txt/fraszki-ksiegi-pierwsze-do-gospodyniej.txt,"Jan Kochanowski: Fraszki, Księgi pierwsze (Do gospodyniej)",97,0,6,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
txt/fraszki-ksiegi-wtore-do-doktora-nie-wiem-podobno-li-to-co-ku.txt,"Jan Kochanowski: Fraszki, Księgi wtóre (Do doktora)",60,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
txt/dziady-dziady-poema-upior.txt,Adam Mickiewicz: Dziady. Poema (Upiór),634,3,77,23,5,1,0,0,2,0,1,0,0,1,0,2,7,0,0,2,5,0,2,2,0,0,19,3,1,1,2,1,2,0,1,0,5,1,3,10,0,0,0,0,12,0,1,0,1,0,3,1,5,0,0,1,0,0,0,0,3,9,0,0,0,1,0,2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,6,4,0
txt/micinski-ananke.txt,Tadeusz Miciński: Ananke,90,0,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
txt/micinski-tak-jestem-smetny.txt,Tadeusz Miciński: Tak jestem smętny…,102,2,8,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/klechdy-polskie-jan-tajemnik.txt,Bolesław Leśmian: Klechdy polskie (Jan Tajemnik),8722,66,844,429,27,110,29,3,19,16,17,2,20,31,7,7,23,6,17,13,79,6,0,15,2,11,320,33,36,6,17,4,18,1,0,17,12,0,3,167,4,8,4,13,144,4,1,0,7,2,20,22,75,13,2,1,13,8,3,2,15,261,1,48,14,10,6,62,11,6,4,7,21,1,10,187,11,5,0,0,4,0,0,14,111,28,3,15,11,57,2
txt/dabrowska-boze-narodzenie.txt,Maria Dąbrowska: Boże Narodzenie,2373,5,197,156,1,38,1,0,6,1,2,1,2,0,1,0,2,2,1,5,34,0,0,14,0,0,104,16,2,1,11,1,13,4,0,0,0,0,0,39,3,0,0,1,15,2,0,0,1,1,14,9,21,7,10,0,5,2,3,3,1,59,0,6,3,3,2,7,3,0,1,3,0,1,0,36,5,0,0,1,2,0,1,0,39,9,2,12,3,6,3
txt/napoj-cienisty-wiosna.txt,Bolesław Leśmian: Napój cienisty (Wiosna),275,11,21,7,2,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,1,15,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
txt/ballada-z-tamtej-strony-samobojstwo.txt,Józef Czechowicz: samobójstwo,196,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
txt/duch-we-flaszce.txt,Jacob i Wilhelm Grimm: Duch we flaszce (tłum. Bolesław Londyński),1558,20,140,71,10,13,0,0,8,0,4,2,2,1,0,0,7,0,6,2,27,0,0,5,1,1,40,6,0,1,3,0,5,0,0,0,1,0,0,16,1,1,0,0,33,2,0,0,1,1,5,3,4,1,0,0,0,3,0,1,1,37,0,8,2,5,0,27,3,0,3,3,2,1,0,22,5,2,0,0,2,0,0,0,16,12,2,3,4,10,0
txt/pamiatki-soplicy-pan-leszczyc.txt,Henryk Rzewuski: Pamiątki Soplicy (Pan Leszczyc),2393,0,264,65,3,36,8,2,16,2,1,4,4,14,6,0,9,0,3,9,23,2,2,5,2,6,71,10,4,5,3,1,9,12,2,0,0,0,4,38,1,6,0,0,57,5,1,0,1,5,12,5,12,2,6,0,4,4,1,0,2,57,2,9,7,1,3,17,1,0,5,7,1,0,13,33,0,2,0,0,4,0,0,0,34,11,0,1,0,38,3
txt/slowka-zbior-piosenki-zb-dobra-mama.txt,Tadeusz Boy-Żeleński: Piosenki „Zielonego Balonika” (Dobra mama),285,5,23,4,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,4,3,0,0,1,0,7,1,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,4,0,0,1,1,1,1,0,0,0,0,1,6,1,1,0,0,1,0,0,0,1,3,0,1,0,2,0
txt/trylogia-ksiezycowa-stara-ziemia.txt,Jerzy Żuławski: Trylogia księżycowa (Stara Ziemia),80628,467,7521,3499,483,490,191,29,232,51,71,23,97,81,95,34,435,57,180,170,530,30,20,134,79,72,2246,447,87,42,188,57,334,128,7,120,55,2,147,1399,107,149,11,32,1364,21,34,6,33,37,450,244,369,114,36,57,210,200,79,33,88,1842,13,356,83,163,48,619,76,8,21,204,194,38,53,1658,46,76,0,3,137,0,2,88,1124,263,16,149,73,708,8
txt/w-ciemnosci-schodzi-moja-dusza-viii-byles-mi-dawniej-bozyszczem-o-tlumie.txt,Jan Kasprowicz: W ciemności schodzi moja dusza (VIII),650,26,79,7,2,1,0,1,1,0,2,0,0,0,0,0,5,0,0,2,2,0,3,0,0,0,10,5,0,0,0,0,7,0,0,3,0,0,0,11,0,0,0,0,2,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,1,5,0,2,1,0,0,4,0,0,0,0,1,0,1,17,1,0,0,0,2,0,0,0,8,0,0,1,0,0,0
txt/fraszki-ksiegi-pierwsze-o-pralacie.txt,"Jan Kochanowski: Fraszki, Księgi pierwsze (O prałacie)",128,0,12,7,0,3,0,0,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
txt/schulz-sanatorium-pod-klepsydra-noc-lipcowa.txt,Bruno Schulz: Noc lipcowa,2005,4,197,69,8,6,1,0,6,0,0,1,3,0,2,0,4,0,7,2,20,0,0,8,2,1,55,20,1,0,8,0,3,2,1,1,0,0,1,34,2,0,0,0,13,0,0,1,0,0,7,8,9,2,1,1,2,20,0,0,3,42,0,1,2,1,1,4,0,0,0,2,2,1,3,60,0,0,0,1,0,0,0,0,27,2,0,4,1,1,0
txt/rette-zimowa-piesn.txt,Adolphe Retté: Zimowa pieśń (tłum. Bronisława Ostrowska),170,5,13,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
txt/fraszki-ksiegi-trzecie-na-sklenice.txt,"Jan Kochanowski: Fraszki, Księgi trzecie (Na śklenicę)",40,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/dziewczynka-z-zapalkami.txt,Hans Christian Andersen: Dziewczynka z zapałkami (tłum. Cecylia Niewiadomska),1049,11,112,54,5,11,2,0,5,3,1,2,2,1,0,1,4,3,1,1,8,0,0,0,1,1,30,5,0,0,1,0,1,1,0,3,2,0,0,22,1,0,0,2,16,0,0,0,1,1,4,5,3,2,0,1,5,5,0,0,0,19,0,6,1,1,0,2,1,2,0,3,3,0,0,25,0,2,0,0,0,2,0,1,12,4,0,3,1,5,0
txt/sienkiewicz-diokles.txt,Henryk Sienkiewicz: Diokles (Baśń ateńska),2143,20,189,89,7,17,4,1,9,0,2,0,3,0,0,2,2,0,4,5,7,0,0,7,1,1,82,17,6,3,5,5,4,0,0,7,6,0,5,30,5,9,0,2,20,1,1,2,1,2,10,13,9,3,1,0,5,4,5,0,0,41,0,5,1,0,1,10,0,0,0,4,1,0,1,56,0,8,0,0,1,1,0,0,23,7,2,2,0,16,0
txt/niestatek-predzej-kto-wiatr-w-wor-zamknie-predzej-i-promieni.txt,Jan Andrzej Morsztyn: Niestatek,138,0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
txt/ballady-i-romanse-rybka.txt,Adam Mickiewicz: Ballady i romanse (Rybka),788,9,95,30,7,3,0,0,1,2,0,0,1,1,0,0,3,0,1,1,4,0,1,4,0,7,25,5,1,0,0,0,3,0,0,2,5,0,1,13,3,0,1,0,8,2,0,0,0,0,2,3,2,1,0,0,0,3,0,0,0,13,0,5,2,1,0,1,2,0,0,3,1,0,2,10,0,0,0,0,1,3,0,1,17,3,0,1,2,0,1
txt/sonety-krymskie-bajdary.txt,Adam Mickiewicz: Sonety krymskie (Bajdary),141,0,21,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
txt/w-knajpie.txt,Charles Cros: W knajpie (tłum. Stefan Napierski),134,2,21,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
txt/bertrand-do-p-davida.txt,"Aloysius Bertrand: Do P. Davida, snycerza posągów (tłum. Stefan Napierski)",195,7,32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
txt/piesni-ksiegi-wtore-piesn-i.txt,"Jan Kochanowski: Pieśni, Księgi wtóre (Pieśń I)",454,1,45,18,0,12,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,3,0,3,16,0,0,1,0,0,3,2,0,1,0,0,0,8,0,0,0,0,7,1,0,0,1,0,0,0,4,0,0,0,0,0,2,0,1,0,0,1,1,1,0,4,0,0,0,1,1,0,0,7,0,0,1,0,0,0,0,0,7,1,0,1,2,2,0
txt/fraszki-ksiegi-wtore-do-jedrzeja-a-coz-radzisz-jedrzeju-wsza.txt,"Jan Kochanowski: Fraszki, Księgi wtóre (Do Jędrzeja)",158,1,16,6,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,4,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
txt/moreas-kiedyz-wreszcie-rzuciwszy.txt,"Jean Moréas: (Kiedyż wreszcie, rzuciwszy wszystkie zbędne troski…) (tłum. Bronisława Ostrowska)",108,2,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/daremna-praca.txt,Ignacy Krasicki: Bajki i przypowieści (Daremna praca),45,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
txt/treny-tren-xix-albo-sen.txt,Jan Kochanowski: Treny (Tren XIX albo Sen),1376,0,147,50,13,24,0,1,5,7,2,0,0,1,5,1,20,0,4,0,6,0,0,2,0,1,28,0,0,9,2,0,4,2,0,1,1,1,0,16,2,0,0,0,30,0,0,0,1,1,3,8,3,0,0,0,3,1,0,0,3,2,2,13,1,2,8,7,11,0,0,1,4,0,0,31,0,2,0,0,0,0,0,0,12,4,0,1,1,13,2
txt/spiewak-spod-strzechy.txt,Hans Christian Andersen: Śpiewak spod strzechy (tłum. Cecylia Niewiadomska),1071,9,119,53,2,8,1,1,2,1,0,0,2,4,0,2,10,0,0,0,2,0,1,0,0,1,51,8,0,0,0,0,0,2,0,2,4,0,0,17,3,0,0,2,16,0,0,0,4,0,10,0,2,6,0,0,1,0,3,1,0,13,0,3,1,0,0,2,1,0,2,3,2,0,0,27,1,1,0,0,6,0,0,0,10,0,0,2,0,0,0
txt/gusla-i-wagary.txt,Jerzy Liebert: I (Wagary),135,0,13,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,1,0,3,1,0,0,0,1,0,0,0,1,0,4,0,0,0,3,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
txt/korab-brzozowski-stanislaw-proznia.txt,Stanisław Korab-Brzozowski: Próżnia,60,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
txt/treny-epitafium-hannie-kochanowskiej.txt,Jan Kochanowski: Epitafium Hannie Kochanowskiej,36,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
txt/ballady-i-romanse-switezianka.txt,Adam Mickiewicz: Ballady i romanse (Świtezianka),948,8,106,31,17,8,0,0,1,0,1,0,0,1,0,0,5,0,4,0,7,2,0,1,0,5,23,10,0,1,1,0,2,0,0,0,1,0,1,10,1,0,0,1,8,1,0,0,0,1,4,0,7,4,0,0,0,1,5,1,2,18,1,4,2,0,0,9,2,0,0,2,3,0,0,21,0,0,0,0,0,4,0,0,10,3,0,2,1,0,0
txt/do-mlodych.txt,Adam Asnyk: Do młodych,160,5,14,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0
txt/sonety-odeskie-do-niemna.txt,Adam Mickiewicz: Sonety odeskie (Do Niemna),120,2,10,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0
